review,rating,date,bank_name,source,sentiment_score,sentiment_label
"useless app. bank to bank transactions do not work at all, wallet topups like telebirr take hours to reach. what a shame from a bank this big.",1,2024-04-26,Bank of Abyssinia,Google Play,-0.5106,negative
Really work very good app l like you BoA,5,2024-04-26,Bank of Abyssinia,Google Play,0.8489,positive
Best app,5,2024-04-26,Bank of Abyssinia,Google Play,0.6369,positive
ያምራል,5,2024-04-25,Bank of Abyssinia,Google Play,0.0,neutral
Very old app is disgusting,1,2024-04-25,Bank of Abyssinia,Google Play,-0.5267,negative
The worst App I have ever seen.,1,2024-04-25,Bank of Abyssinia,Google Play,-0.6249,negative
"I tried it with different phones, it only worked for about a week and then it stopped working. It needs some serious work.",1,2024-04-25,Bank of Abyssinia,Google Play,-0.296,negative
excellent,5,2024-04-25,Bank of Abyssinia,Google Play,0.5719,positive
Nice,5,2024-04-25,Bank of Abyssinia,Google Play,0.4215,positive
The onky defect is that it is too slow,3,2024-04-25,Bank of Abyssinia,Google Play,-0.34,negative
Sorry to say it is very poor apps I have decided to suspend the BoA account,1,2024-04-25,Bank of Abyssinia,Google Play,-0.7178,negative
Boa is the best app but Please Clear Instant or Not instant option of send money be for Asked !!!,5,2024-04-24,Bank of Abyssinia,Google Play,0.8034,positive
"Installed the latest version of this app on my Android 14 device, but it is not working. I have already received the activation key from your branch (via SMS), but couldn't activate it. It is a failed app. I bet you don't have QA testers.",1,2024-04-24,Bank of Abyssinia,Google Play,-0.6652,negative
"This is not functional at all, it takes forever to make a transaction,please improve it.",1,2024-04-24,Bank of Abyssinia,Google Play,0.4404,positive
Nic app,5,2024-04-24,Bank of Abyssinia,Google Play,0.0,neutral
I can't update the enable button not open.,1,2024-04-24,Bank of Abyssinia,Google Play,0.0,neutral
The best,5,2024-04-24,Bank of Abyssinia,Google Play,0.6369,positive
The Bank I always love 😘 and work with them is priceless,5,2024-04-24,Bank of Abyssinia,Google Play,0.7906,positive
Best,5,2024-04-24,Bank of Abyssinia,Google Play,0.6369,positive
It's the best,5,2024-04-24,Bank of Abyssinia,Google Play,0.6369,positive
"BOA app was one of my favourite back in the days, now I don't if there is an app worsen that this.. very very bad. You need to fix it or remove it.",1,2024-04-24,Bank of Abyssinia,Google Play,-0.8111,negative
This app is very wonderful,5,2024-04-24,Bank of Abyssinia,Google Play,0.6115,positive
It is not working at all.,1,2024-04-24,Bank of Abyssinia,Google Play,0.0,neutral
To slow,1,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
🙏,5,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
"I've never seen a very worst mobile banking system like this, i lost 37000 birr because of your delay transaction system, i called 8397 and they told me stay for confirmation but, after i changed my mind and waiting for confirmation call to cancel the process they sent it with out my approval, so please don't use the mobile banking system please",1,2024-04-23,Bank of Abyssinia,Google Play,0.7461,positive
6r---“q##👺,2,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
Good,5,2024-04-23,Bank of Abyssinia,Google Play,0.4404,positive
Nice,5,2024-04-23,Bank of Abyssinia,Google Play,0.4215,positive
In Ethiopia pest Bank,5,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
It is not working,1,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
እጅግ በጣም ጥሩ ነው ።,5,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
Good,2,2024-04-23,Bank of Abyssinia,Google Play,0.4404,positive
Only problem is often it has connectivity issues.,5,2024-04-23,Bank of Abyssinia,Google Play,-0.4019,negative
Not bad but please make it lite pls,1,2024-04-23,Bank of Abyssinia,Google Play,-0.0176,neutral
Usfull,5,2024-04-23,Bank of Abyssinia,Google Play,0.0,neutral
Good bank,5,2024-04-22,Bank of Abyssinia,Google Play,0.4404,positive
"It says ""Something is wrong with your internet banking user, go to your nearest branch"" It hasn't been working since April 13.",1,2024-04-22,Bank of Abyssinia,Google Play,-0.4767,negative
Good,5,2024-04-22,Bank of Abyssinia,Google Play,0.4404,positive
በጣም ምርጥ አኘ ነው ቶሎ ይበላሻል,3,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
I like this bank by his activity and respect castemers i look like my house,5,2024-04-22,Bank of Abyssinia,Google Play,0.7964,positive
አርፍ ነው,5,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
Bank Of Abyssina,5,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
very fast also nice app i love it,5,2024-04-22,Bank of Abyssinia,Google Play,0.8055,positive
Excellent,5,2024-04-22,Bank of Abyssinia,Google Play,0.5719,positive
በጣም አስቸጋሪ እና አዳጋች የሆነ አሠራር ነው የሚጠቀመው ግብይት መፈፀም ክፍያው ተቆርጦ ሎክ አካውንት በማለት ያስቀምጣል በሌላ አማራጭ ከከፈሉ በኃላ ተመላሽ እንኳን አያደርግም,1,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
"By far the nicest looking app by an Ethiopian Bank. But it's functionality is weak. It is full of Transaction error, Function Error. Kudos, but it needs more backend work.",2,2024-04-22,Bank of Abyssinia,Google Play,-0.6597,negative
Very bad 👎,2,2024-04-22,Bank of Abyssinia,Google Play,-0.5849,negative
Not reliable always with some issues,1,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
Right one,1,2024-04-22,Bank of Abyssinia,Google Play,0.0,neutral
"So BoA, your last application was horrible and buggy. And we thought ""finally!! a functional new app with better UI."" But It didn't last long, a non existent connection error at login.... Please just fix your app to the simplest functional form and it would be up to your other service standards.",1,2024-04-21,Bank of Abyssinia,Google Play,-0.3578,negative
"It has good backgroud and simple. But keeps saying no conectivty , login, Close immediately you made it porly not woriking on stable network!!!",1,2024-04-21,Bank of Abyssinia,Google Play,-0.6197,negative
Very good,5,2024-04-21,Bank of Abyssinia,Google Play,0.4927,positive
"It was working fine a couple of days ago, in the utilities section of payment it only provides a few services but that is OK for now but my issue is it has started crashing down these past 2 days",2,2024-04-21,Bank of Abyssinia,Google Play,0.6485,positive
"This app is awesome, I like the features",5,2024-04-21,Bank of Abyssinia,Google Play,0.765,positive
Ayseram,1,2024-04-21,Bank of Abyssinia,Google Play,0.0,neutral
"The app is a total waste of time, it glitches, doesn't log in fast, super slow.",1,2024-04-21,Bank of Abyssinia,Google Play,0.204,positive
Very very bad app,1,2024-04-21,Bank of Abyssinia,Google Play,-0.6214,negative
nice,5,2024-04-21,Bank of Abyssinia,Google Play,0.4215,positive
Not work this app ...what is the problem,1,2024-04-20,Bank of Abyssinia,Google Play,-0.4019,negative
the new updated app exception handling for connection fluctuations is so exhausting which lead users to login repeated times.,1,2024-04-20,Bank of Abyssinia,Google Play,-0.5009,negative
"Some problem this app,",1,2024-04-20,Bank of Abyssinia,Google Play,-0.4019,negative
It keeps on crashing,1,2024-04-20,Bank of Abyssinia,Google Play,0.0,neutral
poor performance,1,2024-04-20,Bank of Abyssinia,Google Play,-0.4767,negative
Hey no working,5,2024-04-19,Bank of Abyssinia,Google Play,-0.296,negative
Good,3,2024-04-19,Bank of Abyssinia,Google Play,0.4404,positive
It's good app tnx for u new update it's very easy to using this app they add some future tnx Abyssinia bank,5,2024-04-18,Bank of Abyssinia,Google Play,0.8516,positive
A lot of the app's features have been rearranged but sometimes it works sometimes it doesnt...and that makes it less reliable specially at times of need...pls improve it,2,2024-04-18,Bank of Abyssinia,Google Play,0.5927,positive
Good app,5,2024-04-18,Bank of Abyssinia,Google Play,0.4404,positive
Now am confused upgrade or downgrade 🤔,1,2024-04-17,Bank of Abyssinia,Google Play,-0.3182,negative
Wowww,5,2024-04-16,Bank of Abyssinia,Google Play,0.0,neutral
wow good job BOA,5,2024-04-16,Bank of Abyssinia,Google Play,0.7717,positive
Vary good app,5,2024-04-15,Bank of Abyssinia,Google Play,0.4404,positive
Can you please just make it functional. I don't think anyone cares how good it looks if not a single functionality works. Plus it's not even aestheticaly nice. The loading animated icon has white irregular edges because the logo wasn't cut out correctly. The app doesn't work at all. It doesn't even login. It gets stuck on login just showing the logo animation and blames the issue on connectivity. Connectivity is fine and the proof is that this review is posted.,1,2024-04-15,Bank of Abyssinia,Google Play,-0.1774,negative
add receipt pdf like telebirr,5,2024-04-14,Bank of Abyssinia,Google Play,0.3612,positive
በጣም ቀለል ያለ እና ምቹ ና አስተማማኝ ነው እርሶም ይጠቀሙበት !!!,1,2024-04-14,Bank of Abyssinia,Google Play,0.0,neutral
Wow,5,2024-04-14,Bank of Abyssinia,Google Play,0.5859,positive
The best,4,2024-04-14,Bank of Abyssinia,Google Play,0.6369,positive
Good,5,2024-04-14,Bank of Abyssinia,Google Play,0.4404,positive
The app is not showing my balance or any transaction it is like corrupted showing usd amounts,1,2024-04-13,Bank of Abyssinia,Google Play,0.3612,positive
አሰ,1,2024-04-13,Bank of Abyssinia,Google Play,0.0,neutral
Its good,5,2024-04-13,Bank of Abyssinia,Google Play,0.4404,positive
❤,5,2024-04-13,Bank of Abyssinia,Google Play,0.6369,positive
it's so slow app please fix it,2,2024-04-13,Bank of Abyssinia,Google Play,0.3744,positive
It crash always,4,2024-04-13,Bank of Abyssinia,Google Play,-0.4019,negative
The most terrible mobel banking app in the world it is not working ones in a week,1,2024-04-13,Bank of Abyssinia,Google Play,-0.5256,negative
"Ultimately, the worst mobile banking experience ever left me feeling exasperated and disillusioned.Its a nightmare",1,2024-04-13,Bank of Abyssinia,Google Play,-0.7506,negative
"The updated version of this app is just time wasting. It doesn't work with 2G/3G network.require log in frequently,not fast as much as possible.automatic log out are the bad features of this app",1,2024-04-13,Bank of Abyssinia,Google Play,-0.7351,negative
Why u do that hh,2,2024-04-13,Bank of Abyssinia,Google Play,0.0,neutral
Abissiniya bank one of the best for giving the future,5,2024-04-12,Bank of Abyssinia,Google Play,0.765,positive
This the best mobile banking App BOA mobile banking included all digital banking features and we can access the most companies and sectors with this App. Thanks for giving this services Keep going .,5,2024-04-12,Bank of Abyssinia,Google Play,0.8591,positive
"This has to be your worst app ever, damm so many bugs and it lags so baddd. Please fix it",1,2024-04-12,Bank of Abyssinia,Google Play,-0.6151,negative
Nice,5,2024-04-11,Bank of Abyssinia,Google Play,0.4215,positive
Simplify your life by using the Abyssinia app I like it because it is comfortable and safe,5,2024-04-11,Bank of Abyssinia,Google Play,0.8271,positive
"General, when I considered from other banks, this bank is unique",4,2024-04-11,Bank of Abyssinia,Google Play,0.0,neutral
Good,5,2024-04-09,Bank of Abyssinia,Google Play,0.4404,positive
Good app,5,2024-04-09,Bank of Abyssinia,Google Play,0.4404,positive
Boa ... The best,5,2024-04-09,Bank of Abyssinia,Google Play,0.6369,positive
wow its so attractive,5,2024-04-09,Bank of Abyssinia,Google Play,0.7902,positive
Yet another useless app,1,2024-04-09,Bank of Abyssinia,Google Play,-0.4215,negative
Keep it up 1ygna bank,5,2024-04-09,Bank of Abyssinia,Google Play,0.0,neutral
It's good!,4,2024-04-09,Bank of Abyssinia,Google Play,0.4926,positive
oh,5,2024-04-08,Bank of Abyssinia,Google Play,0.0,neutral
Great apps,5,2024-04-07,Bank of Abyssinia,Google Play,0.6249,positive
It closes playing audio app when it is opened . What is the solution?,5,2024-04-06,Bank of Abyssinia,Google Play,0.4767,positive
excellent,5,2024-04-05,Bank of Abyssinia,Google Play,0.5719,positive
Mosisaborana,5,2024-04-05,Bank of Abyssinia,Google Play,0.0,neutral
Good bank,5,2024-04-04,Bank of Abyssinia,Google Play,0.4404,positive
Mubarak,5,2024-04-03,Bank of Abyssinia,Google Play,0.0,neutral
OTP should be inserted manually. not working on my phone,2,2024-04-02,Bank of Abyssinia,Google Play,0.0,neutral
"my device is not auto inserting The OTP, So keyboard should be enabled on the apps OTP login to insert OTP Manually.",3,2024-04-02,Bank of Abyssinia,Google Play,0.0,neutral
Nice app,5,2024-03-29,Bank of Abyssinia,Google Play,0.4215,positive
Worse mobile banking ever 👎👎,1,2024-03-29,Bank of Abyssinia,Google Play,-0.4767,negative
Good,5,2024-03-28,Bank of Abyssinia,Google Play,0.4404,positive
What's wrong with app suddenly stoped to open?,1,2024-03-25,Bank of Abyssinia,Google Play,-0.4767,negative
Just use other banks if you want a good mobile app. CBE is 40X faster and safe than this app.,1,2024-03-23,Bank of Abyssinia,Google Play,0.7269,positive
Worst app ever previous version was way better than this version after I activated my mobile banking app it says account not found but I'm their system my IB customer does work fine please fix your bugs and test it before you release it I have visit and report many branches and head quarter but they can't fix the problem,1,2024-03-23,Bank of Abyssinia,Google Play,0.7534,positive
Wow! Thanks BoA,5,2024-03-22,Bank of Abyssinia,Google Play,0.7901,positive
"The app doesnot allow to transfer from foreign currency accounts to local currency accounts , it says transaction not allowed , please check it and also it is difficult to activate the app from abroad countries since the otp doesn't reach by sms and it uses email, it doesn't allow manual otp input and the email hardly received , please review your app and make an update !!!",2,2024-03-22,Bank of Abyssinia,Google Play,-0.4839,negative
I have nothing against your service but your App!!!!??? When will it ever work? Why do you keep changing the interface whenever there is an update? The most unreadable annoying app.,1,2024-03-22,Bank of Abyssinia,Google Play,-0.7961,negative
